time_yr,rfr_mean,rfr_p5,rfr_p50,rfr_p95,eq_mean,eq_p5,eq_p95,cs_mean,cs_p5,cs_p95,fx_mean,prop_mean,prop_p5,cpi_mean,infl_mean
5.083333,0.0377440688,0.0031407645000000014,0.03774407,0.07234737499999999,1.55282146675,0.7462472330000001,2.7322119844999984,0.0082168706,0.0031259695,0.015173877499999999,0.9525537627,1.2774640390499998,0.7817726595,1.13475204205,0.027277021050000003
5.166667,0.0378396221,0.0017481285000000009,0.037839620000000004,0.07393111149999998,1.5659632768,0.750727311,2.7490725379999983,0.0082134884,0.0032899925,0.014930787999999999,0.9520634220499999,1.2785712813499999,0.7816082525,1.1374505423499999,0.0267201224
5.25,0.037934529700000004,0.0011913555000000004,0.037934529999999994,0.07467770449999998,1.57729701585,0.7240259889999999,2.8851095304999994,0.0082020295,0.0032451605,0.014279209999999997,0.9515858452499999,1.27870122745,0.777205118,1.14010451855,0.02696801795
5.333333,0.0380287875,-0.00024354849999999964,0.038028784999999996,0.0763011285,1.5833450249,0.722795817,2.9253155984999997,0.008187643999999999,0.003375884,0.014192788,0.9511192096000001,1.2849131547,0.779761215,1.1427892293,0.02685904885
5.416667,0.038122392399999996,0.0009056995000000001,0.03812239,0.0753390805,1.5962653752,0.7148572775,2.9940370784999994,0.0081933709,0.00336614,0.014146778499999997,0.9506611621000001,1.2946798515,0.7837551695,1.1454691607,0.02701633595
5.5,0.03821533875,0.0020073745000000007,0.03821534,0.07442329599999999,1.61155192675,0.7337944485,2.952560781999999,0.008206997550000001,0.0034597525,0.014194625499999995,0.95021303995,1.3007734693500002,0.7935979055,1.1481696556,0.02729979635
5.583333,0.0383076239,0.003910216500000002,0.038307625,0.07270503299999999,1.6264204252499999,0.7191971385,3.0494621619999993,0.00817978835,0.0033936085,0.014486733,0.9497707746499999,1.30078997695,0.791582438,1.15090467745,0.02709381025
5.666667,0.0383992419,0.0025939925000000004,0.03839924,0.074204497,1.64547703175,0.7193313200000001,3.0864018799999986,0.0081993876,0.0031312165,0.015144166499999997,0.94933971075,1.30465881685,0.804481961,1.1536266132500002,0.02732593015
5.75,0.03849019135,6.755700000000029e-05,0.03849019,0.076912833,1.6539613105500002,0.733479422,3.0640998114999993,0.0081950826,0.0030936970000000003,0.014888507499999998,0.94891656665,1.30944035785,0.815336947,1.15638155085,0.0270072468
5.833333,0.0385804674,0.0007501185000000003,0.03858047,0.076410812,1.6743790290999998,0.7484246345,3.0399246884999993,0.00821375515,0.003086033,0.014862618499999996,0.94850587895,1.3199314712,0.7998489995,1.1591173059,0.0273602482
5.916667,0.0386700652,0.0013414510000000007,0.038670065,0.07599867899999999,1.6862310754999998,0.765255939,3.0098474829999984,0.00820691425,0.0030651045,0.0149738175,0.9481084448,1.3245498840499998,0.7951771175,1.16189640075,0.027592913
6.0,0.0387589823,3.76695000000011e-05,0.038758985,0.07748030049999999,1.69782404185,0.7545477535,3.090203751999999,0.0082055667,0.003140382,0.0152654835,0.94772180195,1.33469070445,0.812322583,1.16470660655,0.02801820905
6.083333,0.038847213900000004,0.00028643650000000125,0.038847215000000004,0.07740799299999998,1.71684391935,0.7017681005,3.3636305335,0.00823317215,0.0032712545,0.014389905499999989,0.9473388358,1.3379782467499999,0.8051500715000001,1.1675663817,0.027849518400000002
6.166667,0.038934756949999996,0.0035154555000000026,0.03893476,0.07435405449999996,1.72847511945,0.7603303375,3.143511647499997,0.00822829865,0.0031188875,0.0148503695,0.94696920455,1.34675559265,0.8025029379999999,1.17042235675,0.02773369345
6.25,0.0390216077,0.002328416000000003,0.03902161,0.07571479449999996,1.7428370049,0.741131278,3.2644337059999993,0.00820568625,0.0031313565000000002,0.014906532499999995,0.94660477685,1.35473130695,0.8148376435,1.1732749391,0.0275673147
6.333333,0.03910776275,0.0007991610000000002,0.039107765,0.07741635899999999,1.75971079905,0.7387759215,3.315831247499997,0.00817522585,0.0029871715,0.015094814499999998,0.94624438125,1.3646807547,0.778145038,1.17611809545,0.02736741325
